0,0,0,0,0,NaN,NaN
5.034336,11,37,0,5,0.00,29.73
10.07378,26,37,0,5,0.00,70.27
15.11094,32,37,0,5,0.00,86.49
20.13582,33,37,0,5,0.00,89.19
25.21284,37,67,0,9,0.00,55.22
30.21874,54,67,0,9,0.00,80.60
35.24461,67,69,0,10,0.00,97.10
37.26285,69,69,0,10,0.00,100.00
